source_taxon_unit,source_genus,source_cd_ref,target_taxon_unit,target_genus,target_cd_ref,mapping_type,source_total_abundance,p_error,has_target,expected_reassigned_individuals
species:cdnom:1660,Xysticus,NA,species:cdnom:457392,Xysticus,NA,coherent_random,18,0.22623025301275024,TRUE,4.072144554229505
species:cdnom:806890,Agyneta,NA,species:cdnom:806883,Agyneta,NA,coherent_random,19,0.22019635887900185,TRUE,4.183730818701036
species:cdnom:1896,Alopecosa,NA,species:cdnom:233868,Alopecosa,NA,coherent_random,126,0.08550699835870827,TRUE,10.773881793197242
species:cdnom:906427,Piratula,NA,species:cdnom:806896,Piratula,NA,coherent_random,10,0.25,TRUE,2.5
species:cdnom:233741,Porrhomma,NA,NA,NA,NA,no_candidate,5,0.25,FALSE,0
species:cdnom:233491,Centromerus,NA,species:cdnom:1377,Centromerus,NA,coherent_random,2,0.25,TRUE,0.5
species:cdnom:233879,Pardosa,NA,species:cdnom:1927,Pardosa,NA,coherent_random,29,0.1782329251683404,TRUE,5.1687548298818715
species:cdnom:1492,Tapinocyba,NA,NA,NA,NA,no_candidate,1,0.25,FALSE,0
species:cdnom:1899,Alopecosa,NA,species:cdnom:233868,Alopecosa,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:234156,Ozyptila,NA,species:cdnom:234166,Ozyptila,NA,coherent_random,7,0.25,TRUE,1.75
species:cdnom:304684,Theridion,NA,NA,NA,NA,no_candidate,1,0.25,FALSE,0
species:cdnom:457386,Thanatus,NA,species:cdnom:233953,Thanatus,NA,coherent_random,3,0.25,TRUE,0.75
species:cdnom:2015,Phlegra,NA,NA,NA,NA,no_candidate,1,0.25,FALSE,0
species:cdnom:233427,Zelotes,NA,species:cdnom:1202,Zelotes,NA,coherent_random,5,0.25,TRUE,1.25
species:cdnom:233246,Liophrurillus,NA,NA,NA,NA,no_candidate,4,0.25,FALSE,0
species:cdnom:233281,Harpactea,NA,species:cdnom:233285,Harpactea,NA,coherent_random,2,0.25,TRUE,0.5
species:cdnom:233782,Tenuiphantes,NA,species:cdnom:233783,Tenuiphantes,NA,coherent_random,2,0.25,TRUE,0.5
species:cdnom:233713,Panamomops,NA,species:cdnom:458715,Panamomops,NA,coherent_random,10,0.25,TRUE,2.5
species:cdnom:1882,Pisaura,NA,NA,NA,NA,no_candidate,1,0.25,FALSE,0
species:cdnom:233885,Pardosa,NA,species:cdnom:1933,Pardosa,NA,coherent_random,5,0.25,TRUE,1.25
species:cdnom:233827,Walckenaeria,NA,species:cdnom:233832,Walckenaeria,NA,coherent_random,3,0.25,TRUE,0.75
species:cdnom:1777,Agroeca,NA,species:cdnom:1774,Agroeca,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:1904,Arctosa,NA,species:cdnom:1905,Arctosa,NA,coherent_random,8,0.25,TRUE,2
species:cdnom:233831,Walckenaeria,NA,species:cdnom:233829,Walckenaeria,NA,coherent_random,3,0.25,TRUE,0.75
species:cdnom:1002034,Marinarozelotes,NA,NA,NA,NA,no_candidate,3,0.25,FALSE,0
species:cdnom:233568,Erigonoplus,NA,species:cdnom:233570,Erigonoplus,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:233516,Dicymbium,NA,species:cdnom:1442,Dicymbium,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:233750,Savignia,NA,NA,NA,NA,no_candidate,4,0.25,FALSE,0
species:cdnom:1334,Robertus,NA,species:cdnom:1336,Robertus,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:1709,Micrommata,NA,NA,NA,NA,no_candidate,1,0.25,FALSE,0
species:cdnom:1204,Zelotes,NA,species:cdnom:1202,Zelotes,NA,coherent_random,6,0.25,TRUE,1.5
species:cdnom:1933,Pardosa,NA,species:cdnom:1927,Pardosa,NA,coherent_random,5,0.25,TRUE,1.25
species:cdnom:1756,Zora,NA,species:cdnom:1753,Zora,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:1778,Agroeca,NA,species:cdnom:1774,Agroeca,NA,coherent_random,2,0.25,TRUE,0.5
species:cdnom:1500,Sintula,NA,NA,NA,NA,no_candidate,2,0.25,FALSE,0
species:cdnom:1647,Xysticus,NA,species:cdnom:1643,Xysticus,NA,coherent_random,2,0.25,TRUE,0.5
species:cdnom:1205,Zelotes,NA,species:cdnom:1202,Zelotes,NA,coherent_random,2,0.25,TRUE,0.5
species:cdnom:233726,Pelecopsis,NA,species:cdnom:1504,Pelecopsis,NA,coherent_random,7,0.25,TRUE,1.75
species:cdnom:233829,Walckenaeria,NA,species:cdnom:233830,Walckenaeria,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:233529,Diplocephalus,NA,species:cdnom:233524,Diplocephalus,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:233844,Walckenaeria,NA,species:cdnom:233830,Walckenaeria,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:233894,Trochosa,NA,species:cdnom:457346,Trochosa,NA,coherent_random,9,0.25,TRUE,2.25
species:cdnom:458715,Panamomops,NA,species:cdnom:233713,Panamomops,NA,coherent_random,3,0.25,TRUE,0.75
species:cdnom:233734,Pocadicnemis,NA,NA,NA,NA,no_candidate,2,0.25,FALSE,0
species:cdnom:902,Ero,NA,NA,NA,NA,no_candidate,2,0.25,FALSE,0
species:cdnom:233854,Agraecina,NA,NA,NA,NA,no_candidate,1,0.25,FALSE,0
species:cdnom:233401,Zelotes,NA,species:cdnom:1202,Zelotes,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:1275,Euryopis,NA,species:cdnom:1271,Euryopis,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:233607,Lasiargus,NA,NA,NA,NA,no_candidate,2,0.25,FALSE,0
species:cdnom:1216,Poecilochroa,NA,NA,NA,NA,no_candidate,1,0.25,FALSE,0
species:cdnom:1176,Drassodes,NA,species:cdnom:1174,Drassodes,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:1417,Microlinyphia,NA,NA,NA,NA,no_candidate,2,0.25,FALSE,0
species:cdnom:233425,Zelotes,NA,species:cdnom:233427,Zelotes,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:233524,Diplocephalus,NA,species:cdnom:233529,Diplocephalus,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:1264,Episinus,NA,NA,NA,NA,no_candidate,2,0.25,FALSE,0
species:cdnom:1726,Clubiona,NA,NA,NA,NA,no_candidate,3,0.25,FALSE,0
species:cdnom:233285,Harpactea,NA,species:cdnom:233281,Harpactea,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:233571,Evansia,NA,NA,NA,NA,no_candidate,1,0.25,FALSE,0
species:cdnom:1336,Robertus,NA,species:cdnom:1334,Robertus,NA,coherent_random,2,0.25,TRUE,0.5
species:cdnom:233763,Styloctetor,NA,species:cdnom:836053,Styloctetor,NA,coherent_random,3,0.25,TRUE,0.75
species:cdnom:836053,Styloctetor,NA,species:cdnom:233763,Styloctetor,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:233821,Troxochrus,NA,NA,NA,NA,no_candidate,6,0.25,FALSE,0
species:cdnom:233856,Apostenus,NA,NA,NA,NA,no_candidate,7,0.25,FALSE,0
species:cdnom:1182,Haplodrassus,NA,species:cdnom:1180,Haplodrassus,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:1874,Hahnia,NA,species:cdnom:1873,Hahnia,NA,coherent_random,2,0.25,TRUE,0.5
species:cdnom:233317,Drassyllus,NA,species:cdnom:233320,Drassyllus,NA,coherent_random,2,0.25,TRUE,0.5
species:cdnom:1753,Zora,NA,species:cdnom:1759,Zora,NA,coherent_random,3,0.25,TRUE,0.75
species:cdnom:233639,Maso,NA,NA,NA,NA,no_candidate,1,0.25,FALSE,0
species:cdnom:2092,Heliophanus,NA,species:cdnom:2095,Heliophanus,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:778564,Inermocoelotes,NA,NA,NA,NA,no_candidate,1,0.25,FALSE,0
species:cdnom:721833,Mermessus,NA,species:cdnom:458766,Mermessus,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:1166,Segestria,NA,NA,NA,NA,no_candidate,1,0.25,FALSE,0
species:cdnom:303987,Pardosa,NA,species:cdnom:1924,Pardosa,NA,coherent_random,57,0.1271304270733672,TRUE,7.24643434318193
species:cdnom:233349,Micaria,NA,species:cdnom:233354,Micaria,NA,coherent_random,2,0.25,TRUE,0.5
species:cdnom:458721,Pardosa,NA,species:cdnom:233885,Pardosa,NA,coherent_random,4,0.25,TRUE,1
species:cdnom:1928,Pardosa,NA,species:cdnom:1929,Pardosa,NA,coherent_random,2,0.25,TRUE,0.5
species:cdnom:233360,Nomisia,NA,NA,NA,NA,no_candidate,2,0.25,FALSE,0
species:cdnom:1478,Ostearius,NA,NA,NA,NA,no_candidate,4,0.25,FALSE,0
species:cdnom:1235,Zodarion,NA,species:cdnom:1237,Zodarion,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:302801,Callilepis,NA,NA,NA,NA,no_candidate,1,0.25,FALSE,0
species:cdnom:806880,Agyneta,NA,species:cdnom:806889,Agyneta,NA,coherent_random,2,0.25,TRUE,0.5
species:cdnom:2095,Heliophanus,NA,species:cdnom:2092,Heliophanus,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:2051,Saitis,NA,NA,NA,NA,no_candidate,1,0.25,FALSE,0
species:cdnom:233953,Thanatus,NA,species:cdnom:457386,Thanatus,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:928332,Psammitis,NA,NA,NA,NA,no_candidate,3,0.25,FALSE,0
species:cdnom:234205,Zodarion,NA,species:cdnom:1237,Zodarion,NA,coherent_random,14,0.25,TRUE,3.5
species:cdnom:233389,Zelotes,NA,species:cdnom:233417,Zelotes,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:233533,Diplocephalus,NA,species:cdnom:233527,Diplocephalus,NA,coherent_random,5,0.25,TRUE,1.25
species:cdnom:1873,Hahnia,NA,species:cdnom:1874,Hahnia,NA,coherent_random,2,0.25,TRUE,0.5
species:cdnom:233505,Ceratinella,NA,species:cdnom:1400,Ceratinella,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:233833,Walckenaeria,NA,species:cdnom:233827,Walckenaeria,NA,coherent_random,2,0.25,TRUE,0.5
species:cdnom:233868,Alopecosa,NA,species:cdnom:1899,Alopecosa,NA,coherent_random,10,0.25,TRUE,2.5
species:cdnom:457299,Mecopisthes,NA,NA,NA,NA,no_candidate,1,0.25,FALSE,0
species:cdnom:233502,Centromerus,NA,species:cdnom:836055,Centromerus,NA,coherent_random,1,0.25,TRUE,0.25
species:cdnom:233633,Macrargus,NA,NA,NA,NA,no_candidate,1,0.25,FALSE,0
species:cdnom:806878,Agyneta,NA,species:cdnom:806890,Agyneta,NA,coherent_random,3,0.25,TRUE,0.75
