station,total_abundance,q0,q1,q2,assemblage_id,scenario,scenario_family,baseline_scenario,unit_type,iter
288,105,20,10.089473415170723,5.842607313195548,araneae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1
291,196,8,3.0695045728347745,2.0102564102564098,araneae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1
391,36,7,4.307825470806048,3.4285714285714284,araneae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1
400,31,9,6.682331045171877,5.686390532544379,araneae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1
408,46,10,7.218046112665166,6.260355029585799,araneae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1
423,178,13,3.8148910815034487,2.232840028188865,araneae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1
476,46,12,9.773735439218264,7.895522388059702,araneae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1
609,71,11,7.246528515452602,5.683201803833145,araneae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1
620,175,12,3.1577133388317105,1.9443209954923495,araneae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1
633,7,4,3.1700328249236738,2.5789473684210527,araneae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1
644,49,10,5.39622199953275,3.505109489051095,araneae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1
730,46,13,6.637174963092495,4.116731517509727,araneae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1
788,345,20,4.677226380317112,2.8356164383561646,araneae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1
792,38,10,6.146036702576971,4.272189349112427,araneae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1
805,58,12,5.321645183614909,3.0197486535008977,araneae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1
812,77,9,2.1793975671350254,1.4373333333333331,araneae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1
827,210,24,6.260515148038129,3.430304915992533,araneae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1
870,25,13,9.079942674824736,5.952380952380953,araneae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1
926,6,5,4.762203155904597,4.5,araneae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1
1030,237,19,7.875005789836691,5.137565169669807,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1058,104,16,9.753473061263342,7.894890510948906,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1090,79,20,12.502558648564031,8.852482269503545,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1141,481,22,4.776404426074936,3.1649498638869504,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1166,173,21,9.553237811272654,6.278372141808266,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1174,254,38,18.682299077319115,12.59094457455113,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1180,336,24,5.409262430346054,3.5986229759020785,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1237,165,35,18.704773618510934,10.885645741703318,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1243,33,10,8.35008233651589,7.211920529801323,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1274,153,27,8.18313648926382,3.709237838694343,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1310,204,17,6.149924100125285,4.038036095478362,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1366,37,9,6.008249643047494,4.906810035842293,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
137,0,0,1,0,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1372,137,20,4.824254590519525,2.3851823611640612,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1464,55,22,14.630541940001056,10.68904593639576,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1477,61,14,8.602176630715462,5.698315467075038,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1491,40,10,4.962145530604511,3.265306122448979,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
152,706,17,4.666648214966452,2.9851114544779427,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1537,140,18,7.564735370429294,4.984740590030519,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1549,165,39,18.908147973421602,10.300794551645858,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1556,18,12,10.498761356185051,9,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
157,289,17,5.718321408589833,3.745168378099636,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1587,42,15,10.98599828348182,8.732673267326733,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1660,302,19,5.98102119716736,4.435129352266096,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1677,330,18,2.7198052732832436,1.5726994396626424,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1686,57,19,9.707960231678365,6.072897196261683,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1694,4,4,4,4,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1706,184,10,1.6985224452239525,1.2405100395720359,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1768,38,22,17.069401779170242,13.127272727272729,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1826,153,24,11.740654042118297,8.036045314109165,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1837,366,40,13.894801887016412,7.679202017885807,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1875,281,18,8.186274616906056,5.816648250460405,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1887,40,14,8.946779652961453,5.9259259259259265,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1893,3,3,2.9999999999999996,3,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1992,49,20,15.640102797733716,12.703703703703704,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
1996,15,10,7.997678186615408,6.081081081081081,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
2011,318,22,6.765791210787674,4.6162695152013145,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
2021,72,17,10.918008466635738,8.498360655737706,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
2034,14,8,7.171977654113906,6.533333333333334,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
2076,32,13,9.160053748722317,6.826666666666667,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
215,99,28,14.36159486998774,9.202816901408449,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
2182,18,11,8.874546802956262,7.0434782608695645,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
2205,14,7,6.74320466590777,6.533333333333334,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
223,521,22,9.693020540476043,7.678018838570986,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
2257,33,12,8.99682051155805,7.211920529801323,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
2260,3,3,2.9999999999999996,3,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
2276,1,1,1,1,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
2312,79,13,3.2941462451988706,1.8758641418695523,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
288,108,22,10.881358757766288,6.158394931362196,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
291,203,11,3.526469207557219,2.1533678214976226,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
391,42,9,5.771008442303908,4.432160804020101,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
400,33,10,7.4855878655080215,6.294797687861271,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
408,55,13,9.121905158096288,7.776349614395888,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
423,184,17,4.390588135652648,2.383889593015068,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
476,57,15,11.903767705773367,9.640949554896142,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
609,137,15,6.752665395527346,4.169962230615418,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
620,192,19,4.494557165765425,2.3319838056680164,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
633,11,6,5.164120008639386,4.481481481481481,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
644,62,14,8.328106097522056,5.237057220708447,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
730,55,17,9.2759508692593,5.591497227356746,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
788,381,22,5.5942090380866345,3.360130552533506,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
792,45,15,8.980277176548544,5.769230769230769,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
805,70,19,8.630896816529207,4.298245614035088,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
812,98,14,4.168541746244024,2.258701787394168,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
827,221,29,7.510149406543338,3.7905316259216137,araneae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1
