predictor,baseline_ispline_weight,scenario_ispline_weight,delta_ispline_weight,distance,assemblage_id,scenario,scenario_family,baseline_scenario,unit_type,iter
Geographic,0.8026487253375735,0.8026487253375735,0,Sørensen,araneae_pitfall,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,1
mos,1.0352595682326147,1.0352595682326147,0,Sørensen,araneae_pitfall,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,1
p_h,0.643831447775649,0.643831447775649,0,Sørensen,araneae_pitfall,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,1
t360_mean,0.912989776532266,0.912989776532266,0,Sørensen,araneae_pitfall,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,1
Geographic,1.5476956324200108,1.6878040491938782,0.14010841677386732,Bray-Curtis,araneae_pitfall,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1
mos,1.6056078738075623,0.4537858817525725,-1.1518219920549897,Bray-Curtis,araneae_pitfall,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1
p_h,0.9471251759881505,0.04325181920755182,-0.9038733567805987,Bray-Curtis,araneae_pitfall,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1
t360_mean,0.49670357228242934,0.3270510392641415,-0.16965253301828787,Bray-Curtis,araneae_pitfall,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1
Geographic,0.8026487253375735,0.077695961356894,-0.7249527639806794,Sørensen,araneae_pitfall,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1
mos,1.0352595682326147,0.2873522681211202,-0.7479073001114944,Sørensen,araneae_pitfall,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1
p_h,0.643831447775649,0.09493368736576734,-0.5488977604098817,Sørensen,araneae_pitfall,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1
t360_mean,0.912989776532266,0.10523440945529759,-0.8077553670769684,Sørensen,araneae_pitfall,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1
Geographic,1.4283364803891756,1.4283364803891756,0,Bray-Curtis,araneae_pitfall,species_baseline,species_error,species_baseline,species_units,1
mos,1.543006046839468,1.543006046839468,0,Bray-Curtis,araneae_pitfall,species_baseline,species_error,species_baseline,species_units,1
p_h,1.4199243388242537,1.4199243388242537,0,Bray-Curtis,araneae_pitfall,species_baseline,species_error,species_baseline,species_units,1
t360_mean,3.04197354062232,3.04197354062232,0,Bray-Curtis,araneae_pitfall,species_baseline,species_error,species_baseline,species_units,1
Geographic,1.0441512519075722,1.0441512519075722,0,Sørensen,araneae_pitfall,species_baseline,species_error,species_baseline,species_units,1
mos,1.1022841098370493,1.1022841098370493,0,Sørensen,araneae_pitfall,species_baseline,species_error,species_baseline,species_units,1
p_h,1.2354283202223237,1.2354283202223237,0,Sørensen,araneae_pitfall,species_baseline,species_error,species_baseline,species_units,1
t360_mean,2.389340221044481,2.389340221044481,0,Sørensen,araneae_pitfall,species_baseline,species_error,species_baseline,species_units,1
Geographic,1.4283364803891756,1.5108514743961052,0.08251499400692963,Bray-Curtis,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1
mos,1.543006046839468,1.3594084761529062,-0.1835975706865618,Bray-Curtis,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1
p_h,1.4199243388242537,1.3257968049937683,-0.09412753383048544,Bray-Curtis,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1
t360_mean,3.04197354062232,2.389546820955907,-0.6524267196664129,Bray-Curtis,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1
Geographic,1.0441512519075722,1.0297232411585697,-0.014428010749002462,Sørensen,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1
mos,1.1022841098370493,1.0265658846308305,-0.07571822520621874,Sørensen,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1
p_h,1.2354283202223237,1.1605809220670393,-0.0748473981552844,Sørensen,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1
t360_mean,2.389340221044481,2.0238560752092654,-0.3654841458352158,Sørensen,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1
Geographic,1.4283364803891756,1.6185910371818177,0.19025455679264214,Bray-Curtis,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,1
mos,1.543006046839468,1.3567254079380955,-0.18628063890137248,Bray-Curtis,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,1
p_h,1.4199243388242537,1.2040269814119686,-0.2158973574122851,Bray-Curtis,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,1
t360_mean,3.04197354062232,2.4054430766847763,-0.6365304639375435,Bray-Curtis,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,1
Geographic,1.0441512519075722,1.1455280337409934,0.10137678183342125,Sørensen,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,1
mos,1.1022841098370493,0.934318000486607,-0.16796610935044232,Sørensen,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,1
p_h,1.2354283202223237,0.9336592381801732,-0.3017690820421506,Sørensen,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,1
t360_mean,2.389340221044481,2.068152904440823,-0.32118731660365807,Sørensen,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,1
Geographic,1.4283364803891756,1.4134408002803103,-0.014895680108865328,Bray-Curtis,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,1
mos,1.543006046839468,1.473272472411598,-0.06973357442786998,Bray-Curtis,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,1
p_h,1.4199243388242537,1.3450024261606717,-0.07492191266358206,Bray-Curtis,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,1
t360_mean,3.04197354062232,2.975919730379914,-0.06605381024240575,Bray-Curtis,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,1
Geographic,1.0441512519075722,1.0046132651268496,-0.03953798678072262,Sørensen,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,1
mos,1.1022841098370493,1.0961932488844692,-0.006090860952580046,Sørensen,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,1
p_h,1.2354283202223237,1.130200786342181,-0.10522753388014272,Sørensen,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,1
t360_mean,2.389340221044481,2.5687413910692527,0.17940117002477152,Sørensen,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,1
Geographic,1.4283364803891756,1.4691943608735103,0.0408578804843347,Bray-Curtis,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,2
mos,1.543006046839468,1.5696722772723066,0.026666230432838667,Bray-Curtis,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,2
p_h,1.4199243388242537,1.3372567153395745,-0.08266762348467926,Bray-Curtis,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,2
t360_mean,3.04197354062232,2.8934665992541264,-0.14850694136819342,Bray-Curtis,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,2
Geographic,1.0441512519075722,1.1374800411343555,0.09332878922678334,Sørensen,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,2
mos,1.1022841098370493,1.0909476067155408,-0.011336503121508468,Sørensen,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,2
p_h,1.2354283202223237,1.156507889348477,-0.0789204308738467,Sørensen,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,2
t360_mean,2.389340221044481,2.353730199130479,-0.03561002191400231,Sørensen,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,2
Geographic,1.4283364803891756,1.4997884456019404,0.07145196521276476,Bray-Curtis,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,2
mos,1.543006046839468,1.4107773526408107,-0.13222869419865724,Bray-Curtis,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,2
p_h,1.4199243388242537,1.1487678525750642,-0.27115648624918953,Bray-Curtis,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,2
t360_mean,3.04197354062232,2.649559463367857,-0.39241407725446287,Bray-Curtis,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,2
Geographic,1.0441512519075722,1.044792160408077,6.409085005047999e-4,Sørensen,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,2
mos,1.1022841098370493,0.924694491430622,-0.17758961840642729,Sørensen,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,2
p_h,1.2354283202223237,0.9046480567311904,-0.3307802634911333,Sørensen,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,2
t360_mean,2.389340221044481,2.0040963698900636,-0.3852438511544176,Sørensen,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,2
Geographic,1.4283364803891756,1.4900558826483281,0.06171940225915251,Bray-Curtis,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,2
mos,1.543006046839468,1.5483464602866186,0.005340413447150638,Bray-Curtis,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,2
p_h,1.4199243388242537,1.3708381554568652,-0.04908618336738857,Bray-Curtis,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,2
t360_mean,3.04197354062232,2.844144263840917,-0.19782927678140272,Bray-Curtis,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,2
Geographic,1.0441512519075722,1.2297840654343837,0.1856328135268115,Sørensen,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,2
mos,1.1022841098370493,1.1186441897338604,0.016360079896811097,Sørensen,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,2
p_h,1.2354283202223237,1.1689624388426316,-0.06646588137969212,Sørensen,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,2
t360_mean,2.389340221044481,2.313881458459334,-0.07545876258514728,Sørensen,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,2
Geographic,1.4283364803891756,1.6535681191314355,0.22523163874225993,Bray-Curtis,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3
mos,1.543006046839468,1.3200608601924664,-0.22294518664700158,Bray-Curtis,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3
p_h,1.4199243388242537,1.3698941740072765,-0.050030164816977196,Bray-Curtis,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3
t360_mean,3.04197354062232,2.7430897081939913,-0.2988838324283285,Bray-Curtis,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3
Geographic,1.0441512519075722,1.0054777531538124,-0.038673498753759805,Sørensen,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3
mos,1.1022841098370493,0.955180135455526,-0.14710397438152323,Sørensen,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3
p_h,1.2354283202223237,1.1156177710562518,-0.11981054916607192,Sørensen,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3
t360_mean,2.389340221044481,2.227941252162059,-0.161398968882422,Sørensen,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3
Geographic,1.4283364803891756,1.4857657764677719,0.05742929607859626,Bray-Curtis,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,3
mos,1.543006046839468,1.43693607897886,-0.10606996786060785,Bray-Curtis,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,3
p_h,1.4199243388242537,1.2598692466108643,-0.16005509221338943,Bray-Curtis,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,3
t360_mean,3.04197354062232,2.5444785865646264,-0.4974949540576934,Bray-Curtis,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,3
Geographic,1.0441512519075722,1.1209377840585877,0.0767865321510155,Sørensen,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,3
mos,1.1022841098370493,0.9957200712947976,-0.10656403854225172,Sørensen,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,3
p_h,1.2354283202223237,0.9170095732727502,-0.3184187469495735,Sørensen,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,3
t360_mean,2.389340221044481,1.9520001423228461,-0.43734007872163505,Sørensen,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,3
Geographic,1.4283364803891756,1.5738701702646376,0.145533689875462,Bray-Curtis,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,3
mos,1.543006046839468,1.3297321897862442,-0.21327385705322377,Bray-Curtis,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,3
p_h,1.4199243388242537,1.3847664400509638,-0.0351578987732899,Bray-Curtis,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,3
t360_mean,3.04197354062232,2.9463263015929124,-0.09564723902940742,Bray-Curtis,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,3
Geographic,1.0441512519075722,1.1708939609072917,0.1267427089997195,Sørensen,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,3
mos,1.1022841098370493,1.0030405766382482,-0.09924353319880108,Sørensen,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,3
p_h,1.2354283202223237,1.2063114220875542,-0.029116898134769587,Sørensen,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,3
t360_mean,2.389340221044481,2.3322823001578064,-0.05705792088667483,Sørensen,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,3
Geographic,1.4283364803891756,1.426675959377956,-0.0016605210112194957,Bray-Curtis,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
mos,1.543006046839468,1.4163303961900708,-0.12667565064939712,Bray-Curtis,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
p_h,1.4199243388242537,1.0850373372004027,-0.334887001623851,Bray-Curtis,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
t360_mean,3.04197354062232,2.907053319674837,-0.13492022094748268,Bray-Curtis,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
Geographic,1.0441512519075722,1.028479008563694,-0.01567224334387829,Sørensen,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
mos,1.1022841098370493,1.0516579181471943,-0.05062619168985494,Sørensen,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
p_h,1.2354283202223237,0.940003365829216,-0.2954249543931078,Sørensen,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
t360_mean,2.389340221044481,2.259507754929153,-0.12983246611532806,Sørensen,araneae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
Geographic,1.4283364803891756,1.4880826465711552,0.05974616618197959,Bray-Curtis,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
mos,1.543006046839468,1.3751314894381061,-0.1678745574013618,Bray-Curtis,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
p_h,1.4199243388242537,1.203651763655556,-0.2162725751686978,Bray-Curtis,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
t360_mean,3.04197354062232,2.3493453137826403,-0.6926282268396795,Bray-Curtis,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
Geographic,1.0441512519075722,0.9900424959930698,-0.05410875591450237,Sørensen,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
mos,1.1022841098370493,0.9106003255698623,-0.19168378426718702,Sørensen,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
p_h,1.2354283202223237,1.1057415248414086,-0.1296867953809151,Sørensen,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
t360_mean,2.389340221044481,1.9596157809775971,-0.42972444006688404,Sørensen,araneae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
Geographic,1.4283364803891756,1.6134021682033355,0.18506568781415988,Bray-Curtis,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
mos,1.543006046839468,1.6391419541094021,0.09613590726993415,Bray-Curtis,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
p_h,1.4199243388242537,1.253455501583912,-0.16646883724034178,Bray-Curtis,araneae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
