assemblage_id,scenario,scenario_family,baseline_scenario,unit_type,mean_total_abundance_median,mean_total_abundance_p10,mean_total_abundance_p90,mean_q0_median,mean_q0_p10,mean_q0_p90,mean_q1_median,mean_q1_p10,mean_q1_p90,mean_q2_median,mean_q2_p10,mean_q2_p90,gamma_median,gamma_p10,gamma_p90,n_iter
carabidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,136.62686567164178,136.62686567164178,136.62686567164178,12.17910447761194,12.059701492537313,12.335820895522389,5.489897699512774,5.414169064876481,5.565580241157742,3.673288792350804,3.6354817333587555,3.745481121588935,183.5,179.79999999999998,189.10000000000002,30
collembola_soil_core,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,44.9264705882353,44.9264705882353,44.9264705882353,4.3088235294117645,4.3088235294117645,4.3088235294117645,2.7186798761399738,2.7186798761399738,2.7186798761399738,2.249409210850784,2.249409210850784,2.249409210850784,16,16,16,1
collembola_soil_core,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,44.705882352941174,44.705882352941174,44.705882352941174,6.588235294117647,6.588235294117647,6.588235294117647,4.22456694658653,4.22456694658653,4.22456694658653,3.3528334611627875,3.3528334611627875,3.3528334611627875,46,46,46,1
collembola_soil_core,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,44.9264705882353,44.9264705882353,44.9264705882353,6.955882352941177,6.955882352941177,6.955882352941177,4.4590431729959565,4.4590431729959565,4.4590431729959565,3.5345332167562264,3.5345332167562264,3.5345332167562264,69,69,69,1
collembola_soil_core,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,44.9264705882353,44.9264705882353,44.9264705882353,6.955882352941177,6.955882352941177,6.955882352941177,4.4590431729959565,4.4590431729959565,4.4590431729959565,3.5345332167562264,3.5345332167562264,3.5345332167562264,69,69,69,1
collembola_soil_core,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,44.705882352941174,44.705882352941174,44.705882352941174,6.897058823529412,6.897058823529412,6.897058823529412,4.403852361936717,4.403852361936717,4.403852361936717,3.4847056460278263,3.4847056460278263,3.4847056460278263,67,67,67,1
collembola_soil_core,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,44.9264705882353,44.9264705882353,44.9264705882353,6.955882352941177,6.955882352941177,6.955882352941177,4.4590431729959565,4.4590431729959565,4.4590431729959565,3.5345332167562264,3.5345332167562264,3.5345332167562264,67,67,67,1
collembola_soil_core,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,34.588235294117645,34.588235294117645,34.588235294117645,5.352941176470588,5.352941176470588,5.352941176470588,3.582867936622921,3.582867936622921,3.582867936622921,2.905406941235482,2.905406941235482,2.905406941235482,51,51,51,1
collembola_soil_core,species_baseline,species_error,species_baseline,species_units,34.588235294117645,34.588235294117645,34.588235294117645,5.352941176470588,5.352941176470588,5.352941176470588,3.582867936622921,3.582867936622921,3.582867936622921,2.905406941235482,2.905406941235482,2.905406941235482,51,51,51,1
collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,34.588235294117645,34.588235294117645,34.588235294117645,5.9411764705882355,5.866176470588235,6.0014705882352946,3.8938029768285585,3.8449548639225424,3.9284534973867156,3.103442980458045,3.059753039993352,3.1363058568909548,51,50.900000000000006,51,30
collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,34.588235294117645,34.588235294117645,34.588235294117645,5.985294117647059,5.925,6.073529411764706,3.9137678546377535,3.8660880611576376,3.957370210741255,3.1044124620551083,3.0713014061445727,3.1376320736800465,51,50,51,30
collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,34.588235294117645,34.588235294117645,34.588235294117645,6.75,6.632352941176471,6.810294117647059,4.3618910546086544,4.308047821483033,4.418151231193287,3.3994371257091123,3.3588308526305286,3.4320104580781465,77,75,80,30
diplopoda_hand_sorting,adult_only_strict,ontogenetic_filtering,rtu_mixed_best_available,adult_RTU,2.101449275362319,2.101449275362319,2.101449275362319,0.9420289855072463,0.9420289855072463,0.9420289855072463,1.3998178773758643,1.3998178773758643,1.3998178773758643,0.7954277525300197,0.7954277525300197,0.7954277525300197,30,30,30,1
diplopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,4.318840579710145,4.318840579710145,4.318840579710145,0.8985507246376812,0.8985507246376812,0.8985507246376812,1.2704346985695287,1.2704346985695287,1.2704346985695287,0.7645609581933269,0.7645609581933269,0.7645609581933269,9,9,9,1
diplopoda_hand_sorting,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,3.9420289855072466,3.9420289855072466,3.9420289855072466,0.927536231884058,0.927536231884058,0.927536231884058,1.3217096665702688,1.3217096665702688,1.3217096665702688,0.7438212478141075,0.7438212478141075,0.7438212478141075,19,19,19,1
diplopoda_hand_sorting,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,4.318840579710145,4.318840579710145,4.318840579710145,1.2753623188405796,1.2753623188405796,1.2753623188405796,1.5501134011268234,1.5501134011268234,1.5501134011268234,0.9946180406737662,0.9946180406737662,0.9946180406737662,36,36,36,1
diplopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,4.318840579710145,4.318840579710145,4.318840579710145,1.2753623188405796,1.2753623188405796,1.2753623188405796,1.5501134011268234,1.5501134011268234,1.5501134011268234,0.9946180406737662,0.9946180406737662,0.9946180406737662,36,36,36,1
diplopoda_hand_sorting,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,3.9420289855072466,3.9420289855072466,3.9420289855072466,1.1014492753623188,1.1014492753623188,1.1014492753623188,1.4745433157214975,1.4745433157214975,1.4745433157214975,0.8788771009200582,0.8788771009200582,0.8788771009200582,31,31,31,1
diplopoda_hand_sorting,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,4.318840579710145,4.318840579710145,4.318840579710145,1.2318840579710144,1.2318840579710144,1.2318840579710144,1.5187069265005761,1.5187069265005761,1.5187069265005761,0.9709773787352319,0.9709773787352319,0.9709773787352319,31,31,31,1
diplopoda_hand_sorting,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,3.6231884057971016,3.6231884057971016,3.6231884057971016,0.9130434782608695,0.9130434782608695,0.9130434782608695,1.3269640216247194,1.3269640216247194,1.3269640216247194,0.7369928259736959,0.7369928259736959,0.7369928259736959,25,25,25,1
diplopoda_hand_sorting,species_baseline,species_error,species_baseline,species_units,3.6231884057971016,3.6231884057971016,3.6231884057971016,0.9130434782608695,0.9130434782608695,0.9130434782608695,1.3269640216247194,1.3269640216247194,1.3269640216247194,0.7369928259736959,0.7369928259736959,0.7369928259736959,25,25,25,1
diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3.6231884057971016,3.6231884057971016,3.6231884057971016,1.0289855072463767,0.9855072463768116,1.0579710144927537,1.4059723575085816,1.3785256353444284,1.441230835085072,0.8032237949068144,0.7763301977655537,0.8336835083676043,25,25,25,30
diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,3.6231884057971016,3.6231884057971016,3.6231884057971016,1.0144927536231885,0.9840579710144929,1.0434782608695652,1.395487851341069,1.3641083116070558,1.4154634485337216,0.786306424113459,0.766197592750389,0.8117412791480273,25,24,25,30
diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,3.6231884057971016,3.6231884057971016,3.6231884057971016,1.0942028985507246,1.0579710144927537,1.1318840579710145,1.451344261595795,1.418222487840973,1.4872533096735967,0.8351048234447311,0.8077233526565216,0.8646339967834835,31,30,33,30
diplopoda_pitfall,adult_only_strict,ontogenetic_filtering,rtu_mixed_best_available,adult_RTU,1.492537313432836,1.492537313432836,1.492537313432836,0.6716417910447762,0.6716417910447762,0.6716417910447762,1.1890135507214,1.1890135507214,1.1890135507214,0.6401563359465477,0.6401563359465477,0.6401563359465477,22,22,22,1
diplopoda_pitfall,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,3.4925373134328357,3.4925373134328357,3.4925373134328357,0.6567164179104478,0.6567164179104478,0.6567164179104478,1.1419862594513484,1.1419862594513484,1.1419862594513484,0.6224396232505112,0.6224396232505112,0.6224396232505112,5,5,5,1
diplopoda_pitfall,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,3.4477611940298507,3.4477611940298507,3.4477611940298507,0.7164179104477612,0.7164179104477612,0.7164179104477612,1.1906415850819714,1.1906415850819714,1.1906415850819714,0.6648992878536787,0.6648992878536787,0.6648992878536787,11,11,11,1
diplopoda_pitfall,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,3.4925373134328357,3.4925373134328357,3.4925373134328357,0.835820895522388,0.835820895522388,0.835820895522388,1.2822763391400864,1.2822763391400864,1.2822763391400864,0.7435630448698676,0.7435630448698676,0.7435630448698676,24,24,24,1
diplopoda_pitfall,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,3.4925373134328357,3.4925373134328357,3.4925373134328357,0.835820895522388,0.835820895522388,0.835820895522388,1.2822763391400864,1.2822763391400864,1.2822763391400864,0.7435630448698676,0.7435630448698676,0.7435630448698676,24,24,24,1
diplopoda_pitfall,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,3.4477611940298507,3.4477611940298507,3.4477611940298507,0.7910447761194029,0.7910447761194029,0.7910447761194029,1.2435539285098496,1.2435539285098496,1.2435539285098496,0.7099660528713349,0.7099660528713349,0.7099660528713349,21,21,21,1
diplopoda_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,3.4925373134328357,3.4925373134328357,3.4925373134328357,0.8059701492537313,0.8059701492537313,0.8059701492537313,1.2668215595492314,1.2668215595492314,1.2668215595492314,0.7309986329515794,0.7309986329515794,0.7309986329515794,18,18,18,1
diplopoda_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1.7761194029850746,1.7761194029850746,1.7761194029850746,0.6268656716417911,0.6268656716417911,0.6268656716417911,1.141867544747978,1.141867544747978,1.141867544747978,0.5914001170410751,0.5914001170410751,0.5914001170410751,17,17,17,1
diplopoda_pitfall,species_baseline,species_error,species_baseline,species_units,1.7761194029850746,1.7761194029850746,1.7761194029850746,0.6268656716417911,0.6268656716417911,0.6268656716417911,1.141867544747978,1.141867544747978,1.141867544747978,0.5914001170410751,0.5914001170410751,0.5914001170410751,17,17,17,1
diplopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1.7761194029850746,1.7761194029850746,1.7761194029850746,0.6865671641791045,0.6716417910447762,0.7164179104477612,1.1789472802836651,1.1651333702278857,1.206762291364095,0.6216207086247385,0.6096144770151386,0.6498240330397795,17,16,17,30
diplopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,1.7761194029850746,1.7761194029850746,1.7761194029850746,0.6865671641791045,0.6567164179104478,0.7014925373134329,1.1794677076870888,1.1540394533905127,1.196585752315989,0.6244966944230097,0.5987683219602963,0.6394276651791508,16,15.9,17,30
diplopoda_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,1.7761194029850746,1.7761194029850746,1.7761194029850746,0.7313432835820896,0.6865671641791045,0.7761194029850746,1.213337083556706,1.1861701806477711,1.2558758767046756,0.6486975611602398,0.6273976259470256,0.6896479109533331,21,19.9,23,30
formicidae_pitfall,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,154.49253731343285,154.49253731343285,154.49253731343285,3.208955223880597,3.208955223880597,3.208955223880597,1.8572525604312329,1.8572525604312329,1.8572525604312329,1.481985348211,1.481985348211,1.481985348211,18,18,18,1
formicidae_pitfall,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,154.53731343283582,154.53731343283582,154.53731343283582,4.417910447761194,4.417910447761194,4.417910447761194,2.212899427784506,2.212899427784506,2.212899427784506,1.7073611409350058,1.7073611409350058,1.7073611409350058,56,56,56,1
formicidae_pitfall,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,154.49253731343285,154.49253731343285,154.49253731343285,4.373134328358209,4.373134328358209,4.373134328358209,2.20068897819992,2.20068897819992,2.20068897819992,1.6826623416658548,1.6826623416658548,1.6826623416658548,55,55,55,1
formicidae_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,154.53731343283582,154.53731343283582,154.53731343283582,4.388059701492537,4.388059701492537,4.388059701492537,2.2069300162729393,2.2069300162729393,2.2069300162729393,1.7059019940725528,1.7059019940725528,1.7059019940725528,53,53,53,1
formicidae_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,104.71641791044776,104.71641791044776,104.71641791044776,3.283582089552239,3.283582089552239,3.283582089552239,1.9491303511826497,1.9491303511826497,1.9491303511826497,1.5326278700592746,1.5326278700592746,1.5326278700592746,46,46,46,1
formicidae_pitfall,species_baseline,species_error,species_baseline,species_units,104.71641791044776,104.71641791044776,104.71641791044776,3.283582089552239,3.283582089552239,3.283582089552239,1.9491303511826497,1.9491303511826497,1.9491303511826497,1.5326278700592746,1.5326278700592746,1.5326278700592746,46,46,46,1
formicidae_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,104.71641791044776,104.71641791044776,104.71641791044776,4.335820895522388,4.262686567164179,4.402985074626866,2.414223295895,2.377658868632966,2.459697549657918,1.8075521948594173,1.7730614002493086,1.8525203198472537,46,46,46,30
formicidae_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,104.71641791044776,104.71641791044776,104.71641791044776,4.470149253731343,4.386567164179104,4.601492537313432,2.4236297215910607,2.397934200324448,2.4868341230284554,1.8305146038276379,1.7971523753413607,1.885144440970933,46,46,46,30
formicidae_pitfall,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,104.71641791044776,104.71641791044776,104.71641791044776,4.537313432835821,4.474626865671642,4.626865671641791,2.4490242268299314,2.4187143095805967,2.4976215155635417,1.8243981191652718,1.8012786562688343,1.865941734801302,66.5,64,70.1,30
isopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,5.492753623188406,5.492753623188406,5.492753623188406,0.7681159420289855,0.7681159420289855,0.7681159420289855,1.212149407658947,1.212149407658947,1.212149407658947,0.6238016669911529,0.6238016669911529,0.6238016669911529,7,7,7,1
isopoda_hand_sorting,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,5.492753623188406,5.492753623188406,5.492753623188406,0.8115942028985508,0.8115942028985508,0.8115942028985508,1.229350087264131,1.229350087264131,1.229350087264131,0.6360209947796425,0.6360209947796425,0.6360209947796425,11,11,11,1
isopoda_hand_sorting,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,5.492753623188406,5.492753623188406,5.492753623188406,0.8840579710144928,0.8840579710144928,0.8840579710144928,1.2746456203424563,1.2746456203424563,1.2746456203424563,0.6712013967185679,0.6712013967185679,0.6712013967185679,19,19,19,1
isopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,5.492753623188406,5.492753623188406,5.492753623188406,0.8840579710144928,0.8840579710144928,0.8840579710144928,1.2746456203424563,1.2746456203424563,1.2746456203424563,0.6712013967185679,0.6712013967185679,0.6712013967185679,19,19,19,1
isopoda_hand_sorting,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,5.492753623188406,5.492753623188406,5.492753623188406,0.8840579710144928,0.8840579710144928,0.8840579710144928,1.2746456203424563,1.2746456203424563,1.2746456203424563,0.6712013967185679,0.6712013967185679,0.6712013967185679,19,19,19,1
isopoda_hand_sorting,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,5.492753623188406,5.492753623188406,5.492753623188406,0.8695652173913043,0.8695652173913043,0.8695652173913043,1.2705380000112516,1.2705380000112516,1.2705380000112516,0.6704062646935213,0.6704062646935213,0.6704062646935213,17,17,17,1
isopoda_hand_sorting,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,5.028985507246377,5.028985507246377,5.028985507246377,0.7536231884057971,0.7536231884057971,0.7536231884057971,1.1984985473169614,1.1984985473169614,1.1984985473169614,0.5945533965007305,0.5945533965007305,0.5945533965007305,17,17,17,1
isopoda_hand_sorting,species_baseline,species_error,species_baseline,species_units,5.028985507246377,5.028985507246377,5.028985507246377,0.7536231884057971,0.7536231884057971,0.7536231884057971,1.1984985473169614,1.1984985473169614,1.1984985473169614,0.5945533965007305,0.5945533965007305,0.5945533965007305,17,17,17,1
isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5.028985507246377,5.028985507246377,5.028985507246377,0.855072463768116,0.8405797101449275,0.8985507246376812,1.260173038414385,1.2448686168569973,1.291557079332102,0.6406926871933011,0.6249102572683171,0.6655007788192987,17,16.9,17,30
isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,5.028985507246377,5.028985507246377,5.028985507246377,0.8985507246376812,0.8391304347826087,0.9144927536231884,1.2714220486359096,1.2609314529988593,1.2950974266423838,0.6474907688243986,0.6369390547858779,0.6731241594146411,17,16,17,30
isopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,5.028985507246377,5.028985507246377,5.028985507246377,0.9927536231884058,0.9565217391304348,1.0304347826086955,1.334354760084014,1.3114539024303256,1.3591874347990496,0.6903415346119421,0.67795369780289,0.7114978886918389,22,21,24,30
isopoda_pitfall,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,12.940298507462687,12.940298507462687,12.940298507462687,0.8805970149253731,0.8805970149253731,0.8805970149253731,1.1626400434152937,1.1626400434152937,1.1626400434152937,0.7138706812099469,0.7138706812099469,0.7138706812099469,7,7,7,1
isopoda_pitfall,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,12.850746268656716,12.850746268656716,12.850746268656716,0.9104477611940298,0.9104477611940298,0.9104477611940298,1.1601297333627896,1.1601297333627896,1.1601297333627896,0.706966315347474,0.706966315347474,0.706966315347474,10,10,10,1
isopoda_pitfall,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,12.940298507462687,12.940298507462687,12.940298507462687,1.1044776119402986,1.1044776119402986,1.1044776119402986,1.2628929731689535,1.2628929731689535,1.2628929731689535,0.7863412925694635,0.7863412925694635,0.7863412925694635,23,23,23,1
isopoda_pitfall,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,12.940298507462687,12.940298507462687,12.940298507462687,1.1044776119402986,1.1044776119402986,1.1044776119402986,1.2628929731689535,1.2628929731689535,1.2628929731689535,0.7863412925694635,0.7863412925694635,0.7863412925694635,23,23,23,1
isopoda_pitfall,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,12.850746268656716,12.850746268656716,12.850746268656716,1.0895522388059702,1.0895522388059702,1.0895522388059702,1.2481296500651242,1.2481296500651242,1.2481296500651242,0.7728703489734459,0.7728703489734459,0.7728703489734459,22,22,22,1
isopoda_pitfall,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,12.940298507462687,12.940298507462687,12.940298507462687,1.1044776119402986,1.1044776119402986,1.1044776119402986,1.2628929731689535,1.2628929731689535,1.2628929731689535,0.7863412925694635,0.7863412925694635,0.7863412925694635,23,23,23,1
isopoda_pitfall,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,12.597014925373134,12.597014925373134,12.597014925373134,0.9552238805970149,0.9552238805970149,0.9552238805970149,1.1836940205445046,1.1836940205445046,1.1836940205445046,0.6930613782841996,0.6930613782841996,0.6930613782841996,18,18,18,1
isopoda_pitfall,species_baseline,species_error,species_baseline,species_units,12.597014925373134,12.597014925373134,12.597014925373134,0.9552238805970149,0.9552238805970149,0.9552238805970149,1.1836940205445046,1.1836940205445046,1.1836940205445046,0.6930613782841996,0.6930613782841996,0.6930613782841996,18,18,18,1
isopoda_pitfall,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12.597014925373134,12.597014925373134,12.597014925373134,1.1417910447761193,1.0895522388059702,1.1940298507462686,1.283179397414016,1.2572377631366494,1.3061792928059255,0.7612601902156193,0.7380549337134896,0.7818697639364552,18,18,18,30
isopoda_pitfall,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12.597014925373134,12.597014925373134,12.597014925373134,1.164179104477612,1.117910447761194,1.1955223880597015,1.2877698534420647,1.2707544633367633,1.3142203658023563,0.7619882890203127,0.7507582084989046,0.7846173155389492,18,18,18,30
